system:index,count,.geo
2012_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_03_01_0,2012,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_04_01_0,569,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_05_01_0,3053,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_06_01_0,7832,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_07_01_0,9249,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_08_01_0,1079,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_09_01_0,369,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_10_01_0,248,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_11_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2012_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_03_01_0,5,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_04_01_0,77,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_05_01_0,453,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_06_01_0,43400,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_07_01_0,81849,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_08_01_0,5499,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_09_01_0,631,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_10_01_0,186,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_11_01_0,35,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2013_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_03_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_04_01_0,14,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_05_01_0,361,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_06_01_0,1199,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_07_01_0,1332,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
2014_08_01_0,2174,"{""type"":""Polygon"",""coordinates"":[[[-101.89769382433857,67.74343110576517],[-102.07347507433856,64.16888001253747],[-101.72191257433856,54.52211129975608],[-101.37035007433857,48.923665114521434],[-95.21800632433856,49.03903110056381],[-91.17503757433856,48.16726882537957],[-88.18675632433856,47.99110913286614],[-82.82542819933856,45.39969583610069],[-82.12230319933856,43.645309801004025],[-82.73753757433856,41.77263496592843],[-79.30980319933857,42.48961037146186],[-78.25511569933856,43.39037132863925],[-74.65160007433856,44.77919536459183],[-71.57542819933856,45.090288228752506],[-69.37816257433856,46.92146718519498],[-67.97191257433856,47.28043272909746],[-66.74144382433856,44.841548758822775],[-57.07347507433856,47.399550214195656],[-47.58128757433857,55.529634760943466],[-61.55589694933856,63.70550843443006],[-64.71995944933856,68.65720075015942],[-101.89769382433857,67.74343110576517]]]}"
